date,provider,resource_id,resource_name,instance_type,project,environment,cost_center,avg_cpu_percent,max_cpu_percent,avg_memory_percent,max_memory_percent,network_in_gb,network_out_gb,status
2026-03-24,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,28.1,48.1,27.5,47.5,0.500,0.200,running
2026-03-25,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,28.7,48.7,27.5,47.5,0.500,0.200,running
2026-03-26,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,18.1,38.1,29.8,49.8,0.500,0.200,running
2026-03-27,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,28.0,48.0,26.2,46.2,0.500,0.200,running
2026-03-28,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,21.5,41.5,23.6,43.6,0.500,0.200,running
2026-03-29,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,24.0,44.0,31.9,51.9,0.500,0.200,running
2026-03-30,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,28.1,48.1,30.1,50.1,0.500,0.200,running
2026-03-31,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,29.1,49.1,29.4,49.4,0.500,0.200,running
2026-03-01,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,25.3,45.3,28.1,48.1,0.500,0.200,running
2026-03-02,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,16.6,36.6,25.0,45.0,0.500,0.200,running
2026-03-03,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,16.8,36.8,30.9,50.9,0.500,0.200,running
2026-03-04,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,15.3,35.3,28.5,48.5,0.500,0.200,running
2026-03-05,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,19.8,39.8,31.0,51.0,0.500,0.200,running
2026-03-06,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,22.2,42.2,29.1,49.1,0.500,0.200,running
2026-03-07,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,16.1,36.1,26.1,46.1,0.500,0.200,running
2026-03-08,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,28.0,48.0,30.2,50.2,0.500,0.200,running
2026-03-09,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,21.8,41.8,30.7,50.7,0.500,0.200,running
2026-03-10,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,25.7,45.7,23.7,43.7,0.500,0.200,running
2026-03-11,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,27.6,47.6,29.4,49.4,0.500,0.200,running
2026-03-12,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,20.8,40.8,29.8,49.8,0.500,0.200,running
2026-03-13,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,19.5,39.5,31.8,51.8,0.500,0.200,running
2026-03-14,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,25.1,45.1,29.4,49.4,0.500,0.200,running
2026-03-15,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,17.4,37.4,32.7,52.7,0.500,0.200,running
2026-03-16,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,20.6,40.6,32.1,52.1,0.500,0.200,running
2026-03-17,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,15.7,35.7,24.2,44.2,0.500,0.200,running
2026-03-18,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,17.0,37.0,24.6,44.6,0.500,0.200,running
2026-03-19,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,19.2,39.2,30.1,50.1,0.500,0.200,running
2026-03-20,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,19.5,39.5,32.4,52.4,0.500,0.200,running
2026-03-21,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,26.6,46.6,31.5,51.5,0.500,0.200,running
2026-03-22,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,18.3,38.3,29.4,49.4,0.500,0.200,running
2026-03-23,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,22.2,42.2,24.3,44.3,0.500,0.200,running
2026-03-24,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,18.9,38.9,28.3,48.3,0.500,0.200,running
2026-03-25,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,21.5,41.5,24.7,44.7,0.500,0.200,running
2026-03-26,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,27.2,47.2,24.5,44.5,0.500,0.200,running
2026-03-27,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,23.6,43.6,30.2,50.2,0.500,0.200,running
2026-03-28,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,22.9,42.9,31.4,51.4,0.500,0.200,running
2026-03-29,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,22.3,42.3,31.3,51.3,0.500,0.200,running
2026-03-30,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,15.4,35.4,23.5,43.5,0.500,0.200,running
2026-03-31,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-002,vm-overprov-002,Standard_D8s_v3,api,prod,CC-200,23.3,43.3,28.8,48.8,0.500,0.200,running
2026-03-01,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,21.5,41.5,30.7,50.7,0.500,0.200,running
2026-03-02,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,18.4,38.4,29.4,49.4,0.500,0.200,running
2026-03-03,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,19.5,39.5,29.3,49.3,0.500,0.200,running
2026-03-04,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,16.8,36.8,32.6,52.6,0.500,0.200,running
2026-03-05,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,19.3,39.3,31.0,51.0,0.500,0.200,running
2026-03-06,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,21.9,41.9,26.0,46.0,0.500,0.200,running
2026-03-07,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,13.9,33.9,23.6,43.6,0.500,0.200,running
2026-03-08,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,18.7,38.7,27.8,47.8,0.500,0.200,running
2026-03-09,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,15.7,35.7,29.1,49.1,0.500,0.200,running
2026-03-10,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,17.1,37.1,30.2,50.2,0.500,0.200,running
2026-03-11,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,22.5,42.5,31.6,51.6,0.500,0.200,running
2026-03-12,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,25.7,45.7,24.3,44.3,0.500,0.200,running
2026-03-13,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,17.8,37.8,28.6,48.6,0.500,0.200,running
2026-03-14,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,17.1,37.1,27.7,47.7,0.500,0.200,running
2026-03-15,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,16.5,36.5,25.5,45.5,0.500,0.200,running
2026-03-16,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,14.3,34.3,25.9,45.9,0.500,0.200,running
2026-03-17,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,18.0,38.0,29.2,49.2,0.500,0.200,running
2026-03-18,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,16.2,36.2,31.7,51.7,0.500,0.200,running
2026-03-19,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,15.1,35.1,26.3,46.3,0.500,0.200,running
2026-03-20,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,20.5,40.5,26.1,46.1,0.500,0.200,running
2026-03-21,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,22.9,42.9,28.0,48.0,0.500,0.200,running
2026-03-22,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,19.7,39.7,28.0,48.0,0.500,0.200,running
2026-03-23,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,17.0,37.0,23.2,43.2,0.500,0.200,running
2026-03-24,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,25.3,45.3,28.1,48.1,0.500,0.200,running
2026-03-25,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,25.6,45.6,25.2,45.2,0.500,0.200,running
2026-03-26,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,17.6,37.6,23.5,43.5,0.500,0.200,running
2026-03-27,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,19.4,39.4,31.8,51.8,0.500,0.200,running
2026-03-28,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,21.5,41.5,27.7,47.7,0.500,0.200,running
2026-03-29,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,20.0,40.0,31.5,51.5,0.500,0.200,running
2026-03-30,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,18.6,38.6,31.8,51.8,0.500,0.200,running
2026-03-31,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-data/providers/Microsoft.Compute/virtualMachines/vm-overprov-003,vm-overprov-003,Standard_D8s_v3,data,prod,CC-300,22.5,42.5,30.6,50.6,0.500,0.200,running
